Time,Acc,Label
0,-1.975592136,50
0.000976563,-2.096245527,50
0.001953125,-3.873931408,50
0.002929688,-2.623851299,50
0.00390625,0.026474323,50
0.004882813,-2.04213953,50
0.005859375,-0.755313873,50
0.006835938,0.379031301,50
0.0078125,-0.234652191,50
0.008789063,-0.539757907,50
0.009765625,-1.183098435,50
0.010742188,-0.373823225,50
0.01171875,-4.239797592,50
0.012695313,1.896024466,50
0.013671875,-2.560052633,50
0.014648438,-0.457586259,50
0.015625,4.900932312,50
0.016601563,-0.776290834,50
0.017578125,4.629968643,50
0.018554688,0.942948818,50
0.01953125,3.20614171,50
0.020507813,1.988467574,50
0.021484375,0.386698723,50
0.022460938,2.866749763,50
0.0234375,-0.745765746,50
0.024414063,2.326268435,50
0.025390625,1.299556494,50
0.026367188,1.707232118,50
0.02734375,1.931902289,50
0.028320313,1.00906229,50
0.029296875,2.271005154,50
0.030273438,-1.40863657,50
0.03125,2.430863619,50
0.032226563,-2.319902897,50
0.033203125,-0.176350817,50
0.034179688,-0.485941261,50
0.03515625,-1.450301051,50
0.036132813,2.073532581,50
0.037109375,-2.15946579,50
0.038085938,0.116747424,50
0.0390625,-1.27756691,50
0.040039063,-1.974290133,50
0.041015625,0.178810179,50
0.041992188,-3.301188946,50
0.04296875,-2.716005087,50
0.043945313,-4.069522858,50
0.044921875,-0.045715224,50
0.045898438,-0.051357295,50
0.046875,-3.015034914,50
0.047851563,1.450735092,50
0.048828125,-0.714951396,50
0.049804688,-1.086604595,50
0.05078125,-0.290638894,50
0.051757813,-1.984127522,50
0.052734375,-2.571192026,50
0.053710938,-2.374732256,50
0.0546875,1.386936307,50
0.055664063,-3.455839634,50
0.056640625,3.786696196,50
0.057617188,2.783565283,50
0.05859375,0.390026093,50
0.059570313,4.609714985,50
0.060546875,-0.748659134,50
0.061523438,3.371063709,50
0.0625,1.228090286,50
0.063476563,1.624192476,50
0.064453125,0.6614241,50
0.065429688,-0.501999438,50
0.06640625,5.045600891,50
0.067382813,-0.28933686,50
0.068359375,2.464282036,50
0.069335938,2.495096445,50
0.0703125,0.688477099,50
0.071289063,0.518202305,50
0.072265625,0.225972086,50
0.073242188,0.872929335,50
0.07421875,-2.401495934,50
0.075195313,1.255288005,50
0.076171875,-1.382162213,50
0.077148438,-0.577661037,50
0.078125,2.129519224,50
0.079101563,-2.047781706,50
0.080078125,0.417947114,50
0.081054688,-3.208022594,50
0.08203125,-0.288613528,50
0.083007813,-1.147943974,50
0.083984375,-4.210140705,50
0.084960938,-2.839986086,50
0.0859375,-1.205088019,50
0.086914063,0.023725623,50
0.087890625,-0.610356092,50
0.088867188,-2.691990137,50
0.08984375,2.552674532,50
0.090820313,-2.569745302,50
0.091796875,-0.553935409,50
0.092773438,-0.706271291,50
0.09375,-4.677419662,50
0.094726563,-1.626507163,50
0.095703125,0.282682121,50
0.096679688,-2.235850573,50
0.09765625,0.231180161,50
0.098632813,3.858017683,50
0.099609375,1.345416427,50
0.100585938,1.889369726,50
0.1015625,1.963439941,50
0.102539063,0.569848955,50
0.103515625,0.628584325,50
0.104492188,3.887819529,50
0.10546875,-0.348940253,50
0.106445313,0.018806897,50
0.107421875,3.403903484,50
0.108398438,3.65374589,50
0.109375,0.640157819,50
0.110351563,2.459797382,50
0.111328125,3.025017023,50
0.112304688,-1.895011783,50
0.11328125,2.177838564,50
0.114257813,0.46843639,50
0.115234375,-3.347048759,50
0.116210938,2.787182093,50
0.1171875,-1.575728536,50
0.118164063,0.267347276,50
0.119140625,1.390987039,50
0.120117188,-0.063798778,50
0.12109375,0.176061481,50
0.122070313,-2.759405613,50
0.123046875,-0.153203875,50
0.124023438,-1.941016316,50
0.125,-3.202090979,50
0.125976563,-4.297231197,50
0.126953125,0.167236716,50
0.127929688,-1.671354413,50
0.12890625,-0.763849318,50
0.129882813,-0.611947477,50
0.130859375,0.214687958,50
0.131835938,-0.923707962,50
0.1328125,-0.872061312,50
0.133789063,-0.531656504,50
0.134765625,-4.937533379,50
0.135742188,-3.32665062,50
0.13671875,2.0045259,50
0.137695313,-3.851507664,50
0.138671875,0.075227588,50
0.139648438,3.806226492,50
0.140625,-0.634660423,50
0.141601563,3.849193096,50
0.142578125,-0.567100227,50
0.143554688,1.985574245,50
0.14453125,2.453142643,50
0.145507813,-0.729852259,50
0.146484375,2.675208569,50
0.147460938,-1.125086427,50
0.1484375,5.139346123,50
0.149414063,0.662870765,50
0.150390625,1.818626881,50
0.151367188,4.232708931,50
0.15234375,-0.015479523,50
0.153320313,2.7000916,50
0.154296875,-0.300042331,50
0.155273438,0.553212106,50
0.15625,-1.331383586,50
0.157226563,1.070112348,50
0.158203125,-1.376230836,50
0.159179688,0.31696853,50
0.16015625,2.59347105,50
0.161132813,-1.847705245,50
0.162109375,2.611699104,50
0.163085938,-3.236377478,50
0.1640625,-0.116024084,50
0.165039063,-0.340694159,50
0.166015625,-4.814565659,50
0.166992188,-1.543322802,50
0.16796875,-1.98731029,50
0.168945313,-1.363065958,50
0.169921875,-0.406952292,50
0.170898438,-2.471370935,50
0.171875,2.01797986,50
0.172851563,-2.119247913,50
0.173828125,-0.430967271,50
0.174804688,-0.569125593,50
0.17578125,-5.084082603,50
0.176757813,-0.242464289,50
0.177734375,-1.57731998,50
0.178710938,-2.742913485,50
0.1796875,0.28933686,50
0.180664063,0.171721429,50
0.181640625,1.472724676,50
0.182617188,-0.009114111,50
0.18359375,1.571243882,50
0.184570313,1.683361888,50
0.185546875,-0.012296816,50
0.186523438,2.177693844,50
0.1875,0.519070327,50
0.188476563,1.712440252,50
0.189453125,2.242505312,50
0.190429688,2.884833336,50
0.19140625,1.511061788,50
0.192382813,2.887871265,50
0.193359375,2.432888985,50
0.194335938,-0.110092677,50
0.1953125,2.501606464,50
0.196289063,-1.237349153,50
0.197265625,0.698603868,50
0.198242188,0.560445487,50
0.19921875,-1.000526905,50
0.200195313,2.613145828,50
0.201171875,-0.559577525,50
0.202148438,2.275923729,50
0.203125,-0.189081639,50
0.204101563,-1.466793299,50
0.205078125,0.468147039,50
0.206054688,-2.464716196,50
0.20703125,-1.679889798,50
0.208007813,-4.32934761,50
0.208984375,0.014177507,50
0.209960938,-1.516125202,50
0.2109375,-2.122575283,50
0.211914063,0.154216543,50
0.212890625,-0.852386415,50
0.213867188,-0.625835657,50
0.21484375,-0.26170519,50
0.215820313,-2.212848425,50
0.216796875,-2.810762882,50
0.217773438,-3.499529362,50
0.21875,1.053475499,50
0.219726563,-3.812881231,50
0.220703125,-1.925826192,50
0.221679688,2.728012562,50
0.22265625,-1.455509067,50
0.223632813,2.126191854,50
0.224609375,-0.81260258,50
0.225585938,2.504644632,50
0.2265625,0.713070691,50
0.227539063,-0.35111028,50
0.228515625,2.595062256,50
0.229492188,-0.907071054,50
0.23046875,4.372458935,50
0.231445313,1.003709555,50
0.232421875,2.983931065,50
0.233398438,2.241203308,50
0.234375,1.681770563,50
0.235351563,2.899010658,50
0.236328125,-0.101991244,50
0.237304688,1.60813427,50
0.23828125,-0.946131527,50
0.239257813,1.719094992,50
0.240234375,-0.378163278,50
0.241210938,-0.05338265,50
0.2421875,2.295309305,50
0.243164063,-0.424746513,50
0.244140625,2.340156555,50
0.245117188,-1.582383275,50
0.24609375,-0.838932216,50
0.247070313,0.413751721,50
0.248046875,-3.485785961,50
0.249023438,-1.968358755,50
0.25,-0.897378266,50
0.250976563,-2.264060974,50
0.251953125,-0.989098072,50
0.252929688,-1.35351789,50
0.25390625,0.611368775,50
0.254882813,-1.901955843,50
0.255859375,-0.222789392,50
0.256835938,-0.722618818,50
0.2578125,-3.669225454,50
0.258789063,-2.492926359,50
0.259765625,-0.914883196,50
0.260742188,-2.005827904,50
0.26171875,-2.323809147,50
0.262695313,0.288034856,50
0.263671875,0.682979643,50
0.264648438,-0.641459823,50
0.265625,0.595021248,50
0.266601563,1.335144997,50
0.267578125,-0.456284225,50
0.268554688,0.226695433,50
0.26953125,2.151219606,50
0.270507813,-1.086459875,50
0.271484375,2.337986469,50
0.272460938,3.660690069,50
0.2734375,0.804356515,50
